
Fall2021-2022(202210),10312,BIOL,246,L1,MarineBiology,4,4,AS,21,6,1230,1345,PHYS,331,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Michel,Bariche,10309:or10310:or10311,,
Fall2021-2022(202210),10313,BIOL,247,1,AnimalPhysiology,3,3,AS,25,0,1000,1050,PHYS,215,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Sawsan,Kuraydiyyah,,,
Fall2021-2022(202210),10314,BIOL,252,B1,Ecology,0,0,AS,7,2,1400,1650,BIOL,110,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Riyad,Sadek,10318,,
Fall2021-2022(202210),10315,BIOL,252,B2,Ecology,0,0,AS,8,1,1400,1650,BIOL,110,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Riyad,Sadek,10318,,
Fall2021-2022(202210),10316,BIOL,252,B3,Ecology,0,0,AS,4,5,1400,1650,BIOL,110,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Riyad,Sadek,10318,,
Fall2021-2022(202210),10317,BIOL,252,B4,Ecology,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,10318,,
Fall2021-2022(202210),10318,BIOL,252,L1,Ecology,4,4,AS,19,17,0900,0950,BIOL,004,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Riyad,Sadek,10314:or10315:or10316:or10317,,
Fall2021-2022(202210),10319,BIOL,256,1,ConservationBiology,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Fall2021-2022(202210),10320,BIOL,260,B1,CellBiology,0,0,AS,12,-6,1400,1650,BIOL,106,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10323,,
Fall2021-2022(202210),10321,BIOL,260,B2,CellBiology,0,0,AS,10,-4,1400,1650,BIOL,106,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10323,,
Fall2021-2022(202210),10322,BIOL,260,B3,CellBiology,0,0,AS,10,-4,1400,1650,BIOL,106,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Layane,Hajjar,10323,,
Fall2021-2022(202210),10323,BIOL,260,L1,CellBiology,4,4,AS,32,-14,1100,1150,BIOL,004,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Rabih,Talhouk,10320:or10321:or10322,,
Fall2021-2022(202210),10324,BIOL,261,1,BiologyofCancer,3,3,AS,35,-10,1000,1050,PHYS,331,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Diana,Jaalouk,,,
Fall2021-2022(202210),10325,BIOL,263,1,Immunology,3,3,AS,12,13,0900,0950,PHYS,217,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mike,Osta,,,
Fall2021-2022(202210),10326,BIOL,266,1,Oceanography,3,3,AS,9,6,0800,0915,PHYS,215,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Imad,Saoud,,,
Fall2021-2022(202210),10327,BIOL,266L,1,OceanographyLab,1,1,AS,1,0,1400,1650,BIOL,306,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Imad,Saoud,,,
Fall2021-2022(202210),10328,BIOL,266L,2,OceanographyLab,1,1,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Fall2021-2022(202210),10329,BIOL,268,1,IntroductionToBiotechnology,3,3,AS,17,8,1100,1150,PHYS,327,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Hala,Muhtasib,,,
Fall2021-2022(202210),10330,BIOL,270,B1,PlantPhysiology,0,0,AS,9,-1,1400,1650,BIOL,306,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elias,Baydoun,10333,,
Fall2021-2022(202210),10331,BIOL,270,B2,PlantPhysiology,0,0,AS,7,1,1400,1650,BIOL,306,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elias,Baydoun,10333,,
Fall2021-2022(202210),10332,BIOL,270,B3,PlantPhysiology,0,0,AS,8,0,1100,1350,BIOL,306,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elias,Baydoun,10333,,
Fall2021-2022(202210),10333,BIOL,270,L1,PlantPhysiology,4,4,AS,24,0,0800,0915,BIOL,004,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elias,Baydoun,10330:or10331:or10332,,
